Time,Propellant mass (kg),Chamber pressure (Pa),Throat diameter (m),Nozzle inlet gamma,Nozzle efficiency,Exit static pressure (Pa),Area ratio,Vapour Density (kg/m^3),Vapour Mass (kg),Liquid Density (kg/m^3),Liquid Mass (kg),Solid Fuel Mass (kg),Solid Fuel Density (kg/m^3),Solid Fuel Outer Diameter (m),Solid Fuel Length (m)
3.759999999999964,2.1743364690787774,3199698.1409674915,0.02,1.2561,0.97,151971.65679841445,3.5000000000000004,114.63438747554031,0.5391549420849815,853.1818819224213,0.13560517670128178,1.4995763502925141,1000,0.07,0.7
3.7699999999999636,2.1675218366527527,3197356.1886232654,0.02,1.2561,0.97,151860.42431265648,3.5000000000000004,114.46685972822263,0.5391820624153256,853.4637167413473,0.12958876896738666,1.4987510052700403,1000,0.07,0.7
3.7799999999999634,2.1607122039492794,3195010.3872047295,0.02,1.2561,0.97,151749.00901271598,3.5000000000000004,114.29943637488432,0.5392056309001624,853.7456033086905,0.12358078665835247,1.4979257863907645,1000,0.07,0.7
3.789999999999963,2.1539075791954305,3192660.7256399044,0.02,1.2561,0.97,151637.41037272237,3.5000000000000004,114.13211651483721,0.5392256542630826,854.0275432266836,0.11758123068595548,1.4971006942463927,1000,0.07,0.7
3.799999999999963,2.1471079706421303,3190307.1927383393,0.02,1.2561,0.97,151525.62786117825,3.5000000000000004,113.96489924601254,0.5392421391593194,854.3095381050796,0.11159010205235496,1.496275729430456,1000,0.07,0.7
3.8099999999999627,2.140313386564412,3187949.7771887793,0.02,1.2561,0.97,151413.6609408485,3.5000000000000004,113.79778366490358,0.5392550921757022,854.5915895612809,0.10560740185038019,1.4954508925383296,1000,0.07,0.7
3.8199999999999625,2.133523835261674,3185588.4675589204,0.02,1.2561,0.97,151301.5090687487,3.5000000000000004,113.63076886650455,0.5392645198306111,854.8736992204748,0.09963313126381647,1.4946261841672464,1000,0.07,0.7
3.8299999999999623,2.126739325057942,3183223.2522933017,0.02,1.2561,0.97,151189.1716960451,3.5000000000000004,113.46385394425053,0.5392704285739065,855.1558687157661,0.0936672915677208,1.4938016049163148,1000,0.07,0.7
3.839999999999962,2.119959864302138,3180854.1197119597,0.02,1.2561,0.97,151076.64826799044,3.5000000000000004,113.29703798995622,0.5392728247868612,855.4380996883144,0.0877098841287385,1.4929771553865385,1000,0.07,0.7
3.849999999999962,2.113185461368344,3178481.058009477,0.02,1.2561,0.97,150963.9382238792,3.5000000000000004,113.29703798995622,0.6210326251875125,855.4380996883144,0,1.4921528361808316,1000,0.07,0.7
3.8599999999999617,2.1107731813103756,1010171.712774443,0.02,1.3145,0.97,43240.012412928605,3.5000000000000004,113.11157442760211,0.6191805533535487,855.4380996883144,0,1.4915926279568268,1000,0.07,0.7
3.8699999999999615,2.1065125734951593,1973778.441308156,0.02,1.2739,0.97,90807.14217142302,3.5000000000000004,112.75285270977294,0.6156158067883913,855.4380996883144,0,1.4908967667067679,1000,0.07,0.7
3.8799999999999613,2.1029518709342816,1615668.7317331093,0.02,1.2849,0.97,72887.933349667,3.5000000000000004,112.45829693646495,0.6127058145827432,855.4380996883144,0,1.4902460563515383,1000,0.07,0.7
3.889999999999961,2.0991344862822117,1753425.2390348346,0.02,1.2799,0.97,79810.44837875136,3.5000000000000004,112.13775437360351,0.6095564543472612,855.4380996883144,0,1.4895780319349505,1000,0.07,0.7
3.899999999999961,2.095434345559408,1689749.9620019768,0.02,1.2817,0.97,76665.77099585421,3.5000000000000004,111.82661417318202,0.606516617968372,855.4380996883144,0,1.4889177275910364,1000,0.07,0.7
3.9099999999999606,2.0917018028964103,1714454.8780585781,0.02,1.2786,0.97,78217.74626685675,3.5000000000000004,111.51063281678519,0.6034466038529274,855.4380996883144,0,1.4882551990434827,1000,0.07,0.7
3.9199999999999604,2.0880029849147066,1689282.2952095447,0.02,1.2817,0.97,76644.55245108886,3.5000000000000004,111.19614989339645,0.600408115668414,855.4380996883144,0,1.4875948692462924,1000,0.07,0.7
3.92999999999996,2.0843006549135925,1690886.290193127,0.02,1.2817,0.97,76717.32742659123,3.5000000000000004,110.87958116867466,0.5973664080833743,855.4380996883144,0,1.4869342468302185,1000,0.07,0.7
3.93999999999996,2.0806148748267224,1683327.7702138624,0.02,1.2817,0.97,76374.3892553654,3.5000000000000004,110.5628725365039,0.5943401954210727,855.4380996883144,0,1.4862746794056496,1000,0.07,0.7
3.9499999999999598,2.076938814679069,1678888.5780616133,0.02,1.2817,0.97,76172.9783386001,3.5000000000000004,110.24536598626577,0.5913231046681063,855.4380996883144,0,1.4856157100109624,1000,0.07,0.7
3.9599999999999596,2.0732748357408077,1673370.966787765,0.02,1.2817,0.97,75922.63838779235,3.5000000000000004,109.92729850853604,0.5883173360915681,855.4380996883144,0,1.4849574996492398,1000,0.07,0.7
3.9699999999999593,2.0696221537759727,1668211.5250546038,0.02,1.2817,0.97,75688.54897381044,3.5000000000000004,109.60859934051872,0.5853221564303436,855.4380996883144,0,1.484299997345629,1000,0.07,0.7
3.979999999999959,2.0659810613067506,1662918.4850929605,0.02,1.2817,0.97,75448.39806468393,3.5000000000000004,109.28930382546224,0.5823378364288352,855.4380996883144,0,1.4836432248779157,1000,0.07,0.7
3.989999999999959,2.0623514813289723,1657660.6138187395,0.02,1.2817,0.97,75209.84279668587,3.5000000000000004,108.96941088779192,0.5793643023066684,855.4380996883144,0,1.482987179022304,1000,0.07,0.7
3.9999999999999587,2.058733463162734,1652380.2174947078,0.02,1.2817,0.97,74970.26554298027,3.5000000000000004,108.64893215967791,0.576401598016385,855.4380996883144,0,1.4823318651463493,1000,0.07,0.7
4.009999999999959,2.0551270122949177,1647097.3152525548,0.02,1.2817,0.97,74730.57459307753,3.5000000000000004,108.32787503132668,0.5734497266407922,855.4380996883144,0,1.4816772856541254,1000,0.07,0.7
4.019999999999959,2.051532148817166,1641805.2369319096,0.02,1.2817,0.97,74490.46731463615,3.5000000000000004,108.00624850303939,0.570508704853313,855.4380996883144,0,1.4810234439638532,1000,0.07,0.7
4.0299999999999585,2.0479488873316476,1636506.4896389968,0.02,1.2817,0.97,74250.05745775883,3.5000000000000004,107.6840611625244,0.5675785441947601,855.4380996883144,0,1.4803703431368875,1000,0.07,0.7
4.039999999999958,2.0443772438604646,1621094.303417245,0.02,1.2849,0.97,73132.69807125254,3.5000000000000004,107.36113353418138,0.5646592575102566,855.4380996883144,0,1.4797179863502081,1000,0.07,0.7
4.049999999999958,2.0408096387842862,1619261.3639345188,0.02,1.2849,0.97,73050.00836622395,3.5000000000000004,107.02938327577702,0.5617437860473103,855.4380996883144,0,1.4790658527369758,1000,0.07,0.7
4.059999999999958,2.037256704455184,1612602.5930263863,0.02,1.2849,0.97,72749.61012207273,3.5000000000000004,106.69745210815391,0.5588420273722401,855.4380996883144,0,1.4784146770829443,1000,0.07,0.7
4.069999999999958,2.0337148130209055,1607590.4383371165,0.02,1.2849,0.97,72523.49595042701,3.5000000000000004,106.36496377979974,0.5559506019012026,855.4380996883144,0,1.4777642111197027,1000,0.07,0.7
4.079999999999957,2.0301852248260484,1602006.2361593759,0.02,1.2849,0.97,72271.57490488842,3.5000000000000004,106.03206139667863,0.5530706804842698,855.4380996883144,0,1.4771145443417786,1000,0.07,0.7
4.089999999999957,2.026667522078809,1596611.6620953756,0.02,1.2849,0.97,72028.20858411738,3.5000000000000004,105.69870904345618,0.5502018720641256,855.4380996883144,0,1.4764656500146833,1000,0.07,0.7
4.099999999999957,2.023161862919821,1591145.3108878545,0.02,1.2849,0.97,71781.6041690822,3.5000000000000004,105.3649327376749,0.5473443215033449,855.4380996883144,0,1.4758175414164763,1000,0.07,0.7
4.109999999999957,2.019668206920632,1585697.3094331827,0.02,1.2849,0.97,71535.82756951216,3.5000000000000004,105.03073721572707,0.5444979889014991,855.4380996883144,0,1.4751702180191328,1000,0.07,0.7
4.119999999999957,2.016186581460429,1580236.8810777518,0.02,1.2849,0.97,71289.49035309258,3.5000000000000004,104.6961346975354,0.5416628974152937,855.4380996883144,0,1.4745236840451352,1000,0.07,0.7
4.129999999999956,2.012716990015835,1574774.8747625647,0.02,1.2849,0.97,71043.08194991096,3.5000000000000004,104.36113493171459,0.5388390479534367,855.4380996883144,0,1.473877942062398,1000,0.07,0.7
4.139999999999956,2.0092594437618163,1569307.796349194,0.02,1.2849,0.97,70796.44472831684,3.5000000000000004,104.02574864151788,0.5360264485650671,855.4380996883144,0,1.4732329951967493,1000,0.07,0.7
4.149999999999956,2.005813950667276,1563837.1010127987,0.02,1.2849,0.97,70549.6443358702,3.5000000000000004,103.68998632812335,0.533225104300889,855.4380996883144,0,1.472588846366387,1000,0.07,0.7
4.159999999999956,2.0023805192568656,1558362.53651033,0.02,1.2849,0.97,70302.66939308822,3.5000000000000004,103.3538586850616,0.5304350207103606,855.4380996883144,0,1.4719454985465048,1000,0.07,0.7
4.1699999999999555,1.9989591573073135,1542446.73796677,0.02,1.2881,0.97,69189.40949094517,3.5000000000000004,103.0173764519558,0.5276562026301236,855.4380996883144,0,1.47130295467719,1000,0.07,0.7
4.179999999999955,1.9955419350735202,1540580.4395475667,0.02,1.2881,0.97,69105.69309258915,3.5000000000000004,102.67965098256884,0.524881282753605,855.4380996883144,0,1.470660652319915,1000,0.07,0.7
4.189999999999955,1.992139581690929,1533877.1144353338,0.02,1.2881,0.97,68805.0025762005,3.5000000000000004,102.34190086749105,0.5221202246635043,855.4380996883144,0,1.4700193570274247,1000,0.07,0.7
4.199999999999955,1.988748414174789,1528834.192970413,0.02,1.2881,0.97,68578.79265291523,3.5000000000000004,102.00371954104855,0.5193696054778685,855.4380996883144,0,1.4693788086969206,1000,0.07,0.7
4.209999999999955,1.9853697100305294,1523215.332511365,0.02,1.2881,0.97,68326.74788040917,3.5000000000000004,101.66526272234069,0.5166306089177739,855.4380996883144,0,1.4687391011127555,1000,0.07,0.7
4.2199999999999545,1.9820030366542571,1517791.503305308,0.02,1.2881,0.97,68083.4516091606,3.5000000000000004,101.32649150674956,0.5139028309037195,855.4380996883144,0,1.4681002057505377,1000,0.07,0.7
4.229999999999954,1.9786485508029497,1512297.0032238525,0.02,1.2881,0.97,67836.98526012804,3.5000000000000004,100.9874345591867,0.5111864144313871,855.4380996883144,0,1.4674621363715625,1000,0.07,0.7
4.239999999999954,1.9753062051250008,1506823.8507356162,0.02,1.2881,0.97,67591.47649837064,3.5000000000000004,100.64809719722273,0.5084813130477908,855.4380996883144,0,1.46682489207721,1000,0.07,0.7
4.249999999999954,1.971976022244698,1501340.4985429635,0.02,1.2881,0.97,67345.51020929111,3.5000000000000004,100.3084929457908,0.50578754521306,855.4380996883144,0,1.466188477031638,1000,0.07,0.7
4.259999999999954,1.9686579999839169,1495858.1283411344,0.02,1.2881,0.97,67099.5879692951,3.5000000000000004,99.96863257080813,0.5031051063606421,855.4380996883144,0,1.4655528936232747,1000,0.07,0.7
4.269999999999953,1.965352144167599,1490373.1321013647,0.02,1.2881,0.97,66853.54793332603,3.5000000000000004,99.62224943570621,0.5004339993296449,855.4380996883144,0,1.464918144837954,1000,0.07,0.7
4.279999999999953,1.9620587605939124,1484750.272621334,0.02,1.2881,0.97,66601.32377705681,3.5000000000000004,99.27569922934674,0.4977745049763757,855.4380996883144,0,1.4642842556175366,1000,0.07,0.7
4.289999999999953,1.9587777438917415,1468530.325770134,0.02,1.2916,0.97,65464.93074001847,3.5000000000000004,98.92899770087541,0.4951265229380104,855.4380996883144,0,1.4636512209537311,1000,0.07,0.7
4.299999999999953,1.955500951421621,1466639.6290383127,0.02,1.2916,0.97,65380.64624930892,3.5000000000000004,98.58116211928956,0.4924825061656993,855.4380996883144,0,1.4630184452559218,1000,0.07,0.7
4.3099999999999525,1.9522394314342288,1459803.8835221264,0.02,1.2916,0.97,65075.918727567856,3.5000000000000004,98.23354699264952,0.48985268967238565,855.4380996883144,0,1.4623867417618432,1000,0.07,0.7
4.319999999999952,1.9489893673235232,1454676.3996881256,0.02,1.2916,0.97,64847.343009264325,3.5000000000000004,97.88569899781935,0.4872335347721788,855.4380996883144,0,1.4617558325513444,1000,0.07,0.7
4.329999999999952,1.9457520763929275,1448959.308563227,0.02,1.2916,0.97,64592.48346162129,3.5000000000000004,97.53779217477276,0.4846262588485058,855.4380996883144,0,1.4611258175444217,1000,0.07,0.7
4.339999999999952,1.942527099763745,1443447.6054117798,0.02,1.2916,0.97,64346.77980897128,3.5000000000000004,97.18978266644444,0.48203043418214037,855.4380996883144,0,1.4604966655816045,1000,0.07,0.7
4.349999999999952,1.9393145928869668,1437866.3245219113,0.02,1.2916,0.97,64097.97448266369,3.5000000000000004,96.84170245125377,0.4794462018990597,855.4380996883144,0,1.459868390987907,1000,0.07,0.7
4.3599999999999515,1.9361144976546092,1432311.0520192946,0.02,1.2916,0.97,63850.328572161285,3.5000000000000004,96.49355715629791,0.476873505401966,855.4380996883144,0,1.4592409922526433,1000,0.07,0.7
4.369999999999951,1.9329268294423323,1426748.8976149266,0.02,1.2916,0.97,63602.375876559796,3.5000000000000004,96.1453616423652,0.4743123560920025,855.4380996883144,0,1.45861447335033,1000,0.07,0.7
4.379999999999951,1.9297515774735723,1421191.5666925362,0.02,1.2916,0.97,63354.63820471917,3.5000000000000004,95.79712759456449,0.47176274115500716,855.4380996883144,0,1.4579888363185651,1000,0.07,0.7
4.389999999999951,1.9265887394430132,1404791.061887921,0.02,1.295,0.97,62246.25860620855,3.5000000000000004,95.44886784969883,0.46922465559874343,855.4380996883144,0,1.4573640838442699,1000,0.07,0.7
4.399999999999951,1.9234299033701263,1403013.5730971375,0.02,1.295,0.97,62167.49812008184,3.5000000000000004,95.09952116317885,0.4666903196116817,855.4380996883144,0,1.4567395837584447,1000,0.07,0.7
4.40999999999995,1.9202864395227492,1396185.8905015194,0.02,1.295,0.97,61864.96366634123,3.5000000000000004,94.7505452844257,0.46417024357277603,855.4380996883144,0,1.456116195949973,1000,0.07,0.7
4.41999999999995,1.9171544087945043,1391107.7929837585,0.02,1.295,0.97,61639.953285869924,3.5000000000000004,94.40145110095352,0.4616607830914428,855.4380996883144,0,1.4554936257030615,1000,0.07,0.7
4.42999999999995,1.9140351664872832,1385427.7275384269,0.02,1.295,0.97,61388.269720817094,3.5000000000000004,94.05242584436502,0.45916318781461835,855.4380996883144,0,1.454871978672665,1000,0.07,0.7
4.43999999999995,1.9109282336676188,1379960.3841875114,0.02,1.295,0.97,61146.01186671838,3.5000000000000004,93.7034215223061,0.4566770122598399,855.4380996883144,0,1.4542512214077787,1000,0.07,0.7
4.4499999999999496,1.9078337667341922,1374423.5751803252,0.02,1.295,0.97,60900.67599103924,3.5000000000000004,93.35447207614362,0.45420239793494804,855.4380996883144,0,1.4536313687992442,1000,0.07,0.7
4.459999999999949,1.9047517009099537,1368915.5374493613,0.02,1.295,0.97,60656.61496992656,3.5000000000000004,93.005582904583,0.4517392820316442,855.4380996883144,0,1.4530124188783096,1000,0.07,0.7
4.469999999999949,1.9016820476568417,1363402.4088526492,0.02,1.295,0.97,60412.32837267342,3.5000000000000004,92.65676938868327,0.44928767213311843,855.4380996883144,0,1.4523943755237232,1000,0.07,0.7
4.479999999999949,1.8986247912791805,1357896.2516570443,0.02,1.295,0.97,60168.35067803786,3.5000000000000004,92.30804343731137,0.4468475507352864,855.4380996883144,0,1.451777240543894,1000,0.07,0.7
4.489999999999949,1.8955799249135132,1352393.1429646893,0.02,1.295,0.97,59924.50806250894,3.5000000000000004,91.95763398606603,0.4444189084728252,855.4380996883144,0,1.451161016440688,1000,0.07,0.7
4.4999999999999485,1.8925475236584024,1335956.6142812008,0.02,1.2986,0.97,58818.982144742346,3.5000000000000004,91.60048375614141,0.44200181155692797,855.4380996883144,0,1.4505457121014744,1000,0.07,0.7
4.509999999999948,1.8895193379537445,1334099.4092175679,0.02,1.2986,0.97,58737.21383706738,3.5000000000000004,91.24242551498978,0.4395886498062551,855.4380996883144,0,1.4499306881474894,1000,0.07,0.7
4.519999999999948,1.8865068135006589,1327199.649263815,0.02,1.2986,0.97,58433.43386907706,3.5000000000000004,90.88503583861615,0.43718997578556457,855.4380996883144,0,1.4493168377150942,1000,0.07,0.7
4.529999999999948,1.8835059609942923,1322057.4303263442,0.02,1.2986,0.97,58207.03423855449,3.5000000000000004,90.52778345361855,0.43480210793132296,855.4380996883144,0,1.4487038530629694,1000,0.07,0.7
4.539999999999948,1.8805181435810212,1316314.6593078985,0.02,1.2986,0.97,57954.19373281917,3.5000000000000004,90.17087095723204,0.4324262995094216,855.4380996883144,0,1.4480918440715995,1000,0.07,0.7
4.549999999999947,1.87754286483183,1310790.5966967647,0.02,1.2986,0.97,57710.98243642124,3.5000000000000004,89.81424503830539,0.4300620897535922,855.4380996883144,0,1.4474807750782377,1000,0.07,0.7
4.559999999999947,1.8745802743316813,1305200.6325122723,0.02,1.2986,0.97,57464.86965098897,3.5000000000000004,89.45794167340563,0.4277096131802792,855.4380996883144,0,1.446870661151402,1000,0.07,0.7
4.569999999999947,1.8716302961221842,1299644.1328533462,0.02,1.2986,0.97,57220.23022877129,3.5000000000000004,89.10196558608494,0.4253687965165341,855.4380996883144,0,1.4462614996056502,1000,0.07,0.7
4.579999999999947,1.8686929322635926,1294086.7255785181,0.02,1.2986,0.97,56975.550846391016,3.5000000000000004,88.74633238772898,0.42303963833434494,855.4380996883144,0,1.4456532939292477,1000,0.07,0.7
4.589999999999947,1.865768156973622,1277488.340733287,0.02,1.3022,0.97,55886.64781721895,3.5000000000000004,88.39105382226687,0.4207221115604081,855.4380996883144,0,1.445046045413214,1000,0.07,0.7
4.599999999999946,1.8628472198163906,1275811.9155831232,0.02,1.3022,0.97,55813.30876669944,3.5000000000000004,88.03490373819513,0.4184081623020415,855.4380996883144,0,1.444439057514349,1000,0.07,0.7
4.609999999999946,1.859941934420117,1268975.4836947815,0.02,1.3022,0.97,55514.23342558842,3.5000000000000004,87.67956591322258,0.4161086575659998,855.4380996883144,0,1.443833276854117,1000,0.07,0.7
4.619999999999946,1.857048177470815,1263940.0504596424,0.02,1.3022,0.97,55293.9468876637,3.5000000000000004,87.32447143297698,0.4138198007584984,855.4380996883144,0,1.4432283767123166,1000,0.07,0.7
4.629999999999946,1.854167353463263,1258291.1561033376,0.02,1.3022,0.97,55046.82309061498,3.5000000000000004,86.96983568829481,0.41154288014179946,855.4380996883144,0,1.4426244733214635,1000,0.07,0.7
4.6399999999999455,1.8512989458786537,1252867.869074825,0.02,1.3022,0.97,54809.56900186125,3.5000000000000004,86.61560052079156,0.40927741739543855,855.4380996883144,0,1.4420215284832152,1000,0.07,0.7
4.649999999999945,1.8484431058249087,1247378.5805512147,0.02,1.2995,0.97,54831.44682752591,3.5000000000000004,86.26180320332259,0.407023547973993,855.4380996883144,0,1.4414195578509157,1000,0.07,0.7
4.659999999999945,1.8455997512759568,1243261.6502959123,0.02,1.2995,0.97,54650.47751643954,3.5000000000000004,85.90844757173927,0.40478119305311977,855.4380996883144,0,1.440818558222837,1000,0.07,0.7
4.669999999999945,1.842769946112781,1237337.134228429,0.02,1.2995,0.97,54390.05153767255,3.5000000000000004,85.55570410887303,0.4025513260554595,855.4380996883144,0,1.4402186200573217,1000,0.07,0.7
4.679999999999945,1.83995221267712,1221099.2485975183,0.02,1.3031,0.97,53334.58668008488,3.5000000000000004,85.2033743916987,0.40033258648465503,855.4380996883144,0,1.439619626192465,1000,0.07,0.7
4.689999999999944,1.8371382957574705,1219445.315327686,0.02,1.3031,0.97,53262.346976846784,3.5000000000000004,84.85026348323046,0.39811739451069117,855.4380996883144,0,1.4390209012467794,1000,0.07,0.7
4.699999999999944,1.8343398455911166,1212742.580054265,0.02,1.3031,0.97,52969.588123834204,3.5000000000000004,84.49808713727742,0.3959164407530718,855.4380996883144,0,1.4384234048380449,1000,0.07,0.7
4.709999999999944,1.8315527834454224,1207807.4237261496,0.02,1.3031,0.97,52754.03273530706,3.5000000000000004,84.14626385930123,0.3937259786151111,855.4380996883144,0,1.4378268048303113,1000,0.07,0.7
4.719999999999944,1.8287784953844528,1202271.596191649,0.02,1.3031,0.97,52512.24151823447,3.5000000000000004,83.79501312324153,0.3915472761563289,855.4380996883144,0,1.437231219228124,1000,0.07,0.7
4.729999999999944,1.8260164651093926,1196959.5144104508,0.02,1.3031,0.97,52280.22296074505,3.5000000000000004,83.44427458932343,0.3893798562954325,855.4380996883144,0,1.4366366088139602,1000,0.07,0.7
4.739999999999943,1.8232668386671937,1191584.1410999936,0.02,1.3031,0.97,52045.439986229525,3.5000000000000004,83.09082313398282,0.3872238493713102,855.4380996883144,0,1.4360429892958835,1000,0.07,0.7
4.749999999999943,1.8205296858215183,1186178.534749248,0.02,1.3031,0.97,51809.33650749642,3.5000000000000004,82.73739584317312,0.3850793156843678,855.4380996883144,0,1.4354503701371504,1000,0.07,0.7
4.759999999999943,1.8178049722768526,1180787.7909313266,0.02,1.3031,0.97,51573.88218733588,3.5000000000000004,82.38460286801377,0.3829462201399911,855.4380996883144,0,1.4348587521368614,1000,0.07,0.7
4.769999999999943,1.8150926708879656,1164434.4289508585,0.02,1.3068,0.97,50527.16474778844,3.5000000000000004,82.03245601965283,0.38082453419189427,855.4380996883144,0,1.4342681366960712,1000,0.07,0.7
4.7799999999999425,1.8123839147195353,1162912.4098999745,0.02,1.3068,0.97,50461.12126313935,3.5000000000000004,81.67961687419236,0.37870613700460887,855.4380996883144,0,1.4336777777149265,1000,0.07,0.7
4.789999999999942,1.8096906580620808,1156258.1930411237,0.02,1.3068,0.97,50172.38133658325,3.5000000000000004,81.32791981847093,0.37660197017250846,855.4380996883144,0,1.4330886878895723,1000,0.07,0.7
4.799999999999942,1.8070087071757066,1151404.426270491,0.02,1.3068,0.97,49961.766580466785,3.5000000000000004,80.97674082296284,0.37450819120809936,855.4380996883144,0,1.4325005159676072,1000,0.07,0.7
4.809999999999942,1.8043394801154728,1145941.862349309,0.02,1.3068,0.97,49724.734884796664,3.5000000000000004,80.62631291721745,0.3724260939627574,855.4380996883144,0,1.4319133861527156,1000,0.07,0.7
4.819999999999942,1.8016824408640992,1140709.4206105545,0.02,1.3068,0.97,49497.688656006045,3.5000000000000004,80.2765696907892,0.37035518435161735,855.4380996883144,0,1.431327256512482,1000,0.07,0.7
4.8299999999999415,1.7990377340864527,1135414.8716469738,0.02,1.3068,0.97,49267.947469128645,3.5000000000000004,79.92754930622725,0.3682955909035636,855.4380996883144,0,1.430742143182889,1000,0.07,0.7
4.839999999999941,1.7964052663270376,1130160.4449230605,0.02,1.3068,0.97,49039.947267371,3.5000000000000004,79.57925316458592,0.3662472244090556,855.4380996883144,0,1.430158041917982,1000,0.07,0.7
4.849999999999941,1.7937850268942896,1113849.8728775978,0.02,1.3106,0.97,48008.04640835503,3.5000000000000004,79.23169541411778,0.3642100713131159,855.4380996883144,0,1.4295749555811736,1000,0.07,0.7
4.859999999999941,1.7911679949504762,1112486.3876935747,0.02,1.3106,0.97,47949.27882972024,3.5000000000000004,78.88347925271505,0.362175889449005,855.4380996883144,0,1.4289921055014712,1000,0.07,0.7
4.869999999999941,1.788566316192333,1105959.8019432211,0.02,1.3106,0.97,47667.97643949632,3.5000000000000004,78.53651503968057,0.36015576917886694,855.4380996883144,0,1.4284105470134663,1000,0.07,0.7
4.87999999999994,1.7859757325186527,1101243.3227687331,0.02,1.3106,0.97,47464.69145773492,3.5000000000000004,78.19015235752602,0.3581458182893488,855.4380996883144,0,1.4278299142293038,1000,0.07,0.7
4.88999999999994,1.7833976781746648,1095917.1501870104,0.02,1.3106,0.97,47235.128078765665,3.5000000000000004,77.84463204995731,0.3561473421964097,855.4380996883144,0,1.4272503359782551,1000,0.07,0.7
4.89999999999994,1.7808316081420026,1090822.6633985422,0.02,1.3106,0.97,47015.550589803286,3.5000000000000004,77.49988405363236,0.3541598396855748,855.4380996883144,0,1.4266717684564278,1000,0.07,0.7
4.90999999999994,1.7782776659629074,1085667.157298131,0.02,1.3106,0.97,46793.343107310444,3.5000000000000004,77.15594670191223,0.3521834378419208,855.4380996883144,0,1.4260942281209865,1000,0.07,0.7
4.9199999999999395,1.7757357546749717,1080552.8697072805,0.02,1.3106,0.97,46572.91218391059,3.5000000000000004,76.81282026514731,0.35021804436972964,855.4380996883144,0,1.425517710305242,1000,0.07,0.7
4.929999999999939,1.7732058608521692,1075444.289556012,0.02,1.3106,0.97,46352.72725687972,3.5000000000000004,76.4705181817081,0.3482636431495492,855.4380996883144,0,1.42494221770262,1000,0.07,0.7
4.939999999999939,1.7706879414263086,1059307.4777602938,0.02,1.3145,0.97,45343.249972483325,3.5000000000000004,76.12904910833987,0.34632019104352885,855.4380996883144,0,1.4243677503827796,1000,0.07,0.7
4.949999999999939,1.7681729039940528,1058095.0032750338,0.02,1.3145,0.97,45291.350467547665,3.5000000000000004,75.78696677491176,0.3443794039347251,855.4380996883144,0,1.4237935000593278,1000,0.07,0.7
4.959999999999939,1.7656729947881882,1051730.4183279776,0.02,1.3145,0.97,45018.91685192206,3.5000000000000004,75.44624826870209,0.342452432359884,855.4380996883144,0,1.4232205624283043,1000,0.07,0.7
4.9699999999999385,1.7631839178316921,1047173.1931916294,0.02,1.3145,0.97,44823.84657924239,3.5000000000000004,75.10621896880798,0.34053536053502376,855.4380996883144,0,1.4226485572966685,1000,0.07,0.7
4.979999999999938,1.7607071160158319,1042008.9296190125,0.02,1.3145,0.97,44602.79225930871,3.5000000000000004,74.7671267123243,0.33862949791089786,855.4380996883144,0,1.422077618104934,1000,0.07,0.7
4.989999999999938,1.7582420372762382,1037076.9250142004,0.02,1.3145,0.97,44391.679695339786,3.5000000000000004,74.42889766974962,0.3367343381906768,855.4380996883144,0,1.4215076990855613,1000,0.07,0.7
4.999999999999938,1.755788823512841,1032085.2217970833,0.02,1.3145,0.97,44178.01175518633,3.5000000000000004,74.09157010574151,0.33485000649057634,855.4380996883144,0,1.4209388170222645,1000,0.07,0.7
5.009999999999938,1.7533473743226893,1016019.6687035371,0.02,1.3184,0.97,43191.53456818619,3.5000000000000004,73.75514292588932,0.33297640754803504,855.4380996883144,0,1.4203709667746542,1000,0.07,0.7
5.019999999999937,1.7509084914630533,1014951.6812835514,0.02,1.3184,0.97,43146.133856970075,3.5000000000000004,73.41591916316673,0.3311051797012448,855.4380996883144,0,1.4198033117618085,1000,0.07,0.7
5.029999999999937,1.748484672213473,1008682.8677347844,0.02,1.3184,0.97,42879.64327078036,3.5000000000000004,73.07819421611026,0.3292476764286223,855.4380996883144,0,1.4192369957848507,1000,0.07,0.7
5.039999999999937,1.7460715439367178,1004233.7563664148,0.02,1.3184,0.97,42690.50918865196,3.5000000000000004,72.74126455319794,0.3273999210140827,855.4380996883144,0,1.418671622922635,1000,0.07,0.7
5.049999999999937,1.7436705655852132,999177.4923284686,0.02,1.3184,0.97,42475.56472477214,3.5000000000000004,72.40538625828339,0.32556323437871854,855.4380996883144,0,1.4181073312064947,1000,0.07,0.7
5.0599999999999365,1.741281176127674,994354.705263481,0.02,1.3184,0.97,42270.54549074667,3.5000000000000004,72.07048128909689,0.3237371031151752,855.4380996883144,0,1.4175440730124989,1000,0.07,0.7
5.069999999999936,1.7389035148337526,989473.9602906412,0.02,1.3184,0.97,42063.06243534292,3.5000000000000004,71.73658759803791,0.32192164953414054,855.4380996883144,0,1.416981865299612,1000,0.07,0.7
5.079999999999936,1.7365374773668334,984636.6357705907,0.02,1.3184,0.97,41857.42520639844,3.5000000000000004,71.4037025480106,0.3201167748985301,855.4380996883144,0,1.4164207024683033,1000,0.07,0.7
5.089999999999936,1.7341830438438124,968697.0816547191,0.02,1.3224,0.97,40889.934986803906,3.5000000000000004,71.07183746851668,0.318322457087503,855.4380996883144,0,1.4158605867563094,1000,0.07,0.7
